software_name,username,location,country
pachyderm_pachyderm,kevindelgado,San Francisco,United States
pachyderm_pachyderm,tybritten,,None
pachyderm_pachyderm,JimmyWhitaker,,None
pachyderm_pachyderm,avigil,,None
pachyderm_pachyderm,samb1729,"London, United Kingdom",United Kingdom
pachyderm_pachyderm,echohack,,None
pachyderm_pachyderm,rw-pachyderm,,None
pachyderm_pachyderm,RaananHadar,,None
pachyderm_pachyderm,roylee17,San Francisco Bay Area,United States
pachyderm_pachyderm,seslattery,San Fransisco,San Marino
pachyderm_pachyderm,tv42,remote. very remote.,None
pachyderm_pachyderm,davidgasquez,"Granada, Spain",Spain
pachyderm_pachyderm,brollb,"Cologne, MN",United States
pachyderm_pachyderm,jpoon,Seattle,United States
pachyderm_pachyderm,ShengjieLuo,"Pittsburgh, PA, US",United States
pachyderm_pachyderm,danthebaker,"Darlington, UK",United Kingdom
pachyderm_pachyderm,thedrow,Israel,Israel
pachyderm_pachyderm,jkinkead,Seattle,United States
pachyderm_pachyderm,gpkc,"Stockholm, Sweden",Sweden
pachyderm_pachyderm,mattnenterprise,"Durham, NC",United States
pachyderm_pachyderm,anuragsoni9,,None
pachyderm_pachyderm,LarsAC,Germany,Germany
pachyderm_pachyderm,tadhunt,San Francisco Bay Area,United States
pachyderm_pachyderm,raids,"London, UK",United Kingdom
pachyderm_pachyderm,albscui,Canada,Canada
pachyderm_pachyderm,erikreppel,San Francisco / Vancouver / Victoria,United States
pachyderm_pachyderm,hchauvin,,None
pachyderm_pachyderm,suneeta-mall,Sydney,Australia
pachyderm_pachyderm,poopoothegorilla,,None
pachyderm_pachyderm,nitisht,,None
pachyderm_pachyderm,alexsbromberg,,None
pachyderm_pachyderm,nak3,"Tokyo, Japan",Japan
pachyderm_pachyderm,SoheilSalehian,NYC,United States
pachyderm_pachyderm,teodor-pripoae,Bucharest,Romania
pachyderm_pachyderm,armaanv,"Berkeley, CA",United States
pachyderm_pachyderm,abourget,"Montreal, Canada",Canada
pachyderm_pachyderm,DanielMorales9,Munich,Germany
pachyderm_pachyderm,bitwiseman,"Seattle, WA, USA",United States
pachyderm_pachyderm,orenyomtov,"San Francisco Bay Area, California",United States
pachyderm_pachyderm,philipithomas,"Chicago, IL",United States
pachyderm_pachyderm,tantanchen,,None
pachyderm_pachyderm,mindthevirt,"Raleigh, NC",United States
pachyderm_pachyderm,aarondancer,"Houston, Texas",United States
pachyderm_pachyderm,aelbozie,London,United Kingdom
pachyderm_pachyderm,cpepin,Seacoast NH,United States
pachyderm_pachyderm,elsonrodriguez,,None
pachyderm_pachyderm,farhaanbukhsh,Bangalore,India
pachyderm_pachyderm,fakela,Portharcourt,North Korea
pachyderm_pachyderm,frankhinek,"Atlanta, GA, USA",United States
pachyderm_pachyderm,harshavardhana,"Mountain View, CA",United States
pachyderm_pachyderm,pvr1,,None
pachyderm_pachyderm,pltb,Munich,Germany
pachyderm_pachyderm,ritazh,San Francisco,United States
pachyderm_pachyderm,setgree,"New York, NY",United States
pachyderm_pachyderm,wardn,,None
pachyderm_pachyderm,smalyala,,None
pachyderm_pachyderm,checkaayush,Jaipur,India
pachyderm_pachyderm,jabhishek87,"Kolkata, WestBengal, India",India
pachyderm_pachyderm,aberoham,,None
pachyderm_pachyderm,anchal-agrawal,"Austin, TX",United States
pachyderm_pachyderm,angl,,None
pachyderm_pachyderm,antjkennedy,,None
pachyderm_pachyderm,atemate,Berlin,Germany
pachyderm_pachyderm,bbonenfant,,None
pachyderm_pachyderm,fjukstad,"Bodø, Norway",Norway
pachyderm_pachyderm,brendanashworth,"Cambridge, Massachusetts",United States
pachyderm_pachyderm,BOsterbuhr,United States,United States
pachyderm_pachyderm,CDHoffma,,None
pachyderm_pachyderm,savv,Zurich,Switzerland
pachyderm_pachyderm,dgeorg42,,None
pachyderm_pachyderm,daniel-falk,"Lund, Sweden",Sweden
pachyderm_pachyderm,dwilson1988,"Aurora, CO",United States
pachyderm_pachyderm,storey247,"London, UK",United Kingdom
pachyderm_pachyderm,d1vanloon,"Duluth, MN",United States
vaquerizaslab_tadtool,kaukrise,,None
bogdanlab_UNITY,ruthjohnson95,"Los Angeles, CA",United States
HaploConduct_HaploConduct,jbaaijens,,None
richarddurbin_pbwt,richarddurbin,Cambridge,United States
richarddurbin_pbwt,mcshane,"Cambridge, UK",United Kingdom
richarddurbin_pbwt,johnlees,"London, UK",United Kingdom
richarddurbin_pbwt,pd3,,None
richarddurbin_pbwt,dsbristol,,None
smelton_SMD,smelton,,None
maizeatlas_spears,hcorn,"Raleigh, NC",United States
maizeatlas_spears,maizeatlas,,None
DanBuchan_eigen_scripts,DanBuchan,London,United Kingdom
khayer_benchmarking_scripts,khayer,"Philadelphia, PA",United States
rankmatrixfactorisation_SRF,thanhlv,,None
TyckoLab_CloudASM,elpdumont,New York,United States
sigven_pcgr,sigven,"Oslo, Norway",Norway
sigven_pcgr,vladsaveliev,Melbourne,Australia
sigven_pcgr,pdiakumis,Melbourne Australia,Australia
sigven_pcgr,abdulrahmanazab,Oslo,Norway
siskac_discordant,siskac,United States,United States
siskac_discordant,kechrisk,,None
vibansal_IntegratedPhasing,vibansal,"La Jolla, CA",United States
radamsRHA_ThetaMater,radamsRHA,,None
zhujianwei31415_deepfr,zhujianwei31415,Beijing,China
ahstram_al3c,ahstram,San Francisco Peninsula,United States
ahstram_al3c,BlackEdder,"Brentford, Greater London, United Kingdom",United Kingdom
ahstram_al3c,gchen98,"Pasadena, CA",United States
ramzan1990_sequence2vec,ramzan1990,,None
ima23_maxent-ppi,ima23,,None
ucasdp_RobustClone,ucasdp,,None
LosicLab_STARChip,kippakers,Seattle,United States
kzkedzierska_sonics,kzkedzierska,"Oxford, United Kingdom",United Kingdom
kzkedzierska_sonics,aakrosh,,None
I2PC_xmipp,DStrelak,,None
I2PC_xmipp,cossorzano,Madrid,Spain
I2PC_xmipp,dmaluenda,,None
I2PC_xmipp,horacekj,"Brno, Czech Republic",Czech Republic
I2PC_xmipp,Vilax,,None
I2PC_xmipp,EstrellaFG,,None
I2PC_xmipp,rsanchezgarc,,None
I2PC_xmipp,albertmena,Madrid,Spain
I2PC_xmipp,DavidHerreros,,None
I2PC_xmipp,danielmarchan3,,None
I2PC_xmipp,fonsecareyna82,"Madrid, Spain",Spain
I2PC_xmipp,MohamadHarastani,,None
I2PC_xmipp,fede-pe,,None
I2PC_xmipp,ajimoreno,,None
I2PC_xmipp,pconesa,Madrid,Spain
I2PC_xmipp,erneyramirez,,None
I2PC_xmipp,mmmtnez,,None
I2PC_xmipp,delarosatrevin,"Stockholm, Sweden",Sweden
I2PC_xmipp,rmarabini,,None
I2PC_xmipp,Darkyenus,,None
I2PC_xmipp,JaviMota,,None
I2PC_xmipp,danihr,,None
I2PC_xmipp,biocompwebs,,None
I2PC_xmipp,david-myska,,None
I2PC_xmipp,jeymendez,,None
I2PC_xmipp,yaizar,Madrid - Spain,Spain
megrawlab_IndeCut,ansariom,San Francisco Bay Area,United States
megrawlab_IndeCut,megrawlab,,None
megrawlab_IndeCut,dkoslicki,"State College, PA",United States
Microsoft_LightGBM,guolinke,Beijing,China
Microsoft_LightGBM,StrikerRUS,"Moscow, Russia",Russia
Microsoft_LightGBM,jameslamb,"Chicago, IL",United States
Microsoft_LightGBM,wxchan,"Beijing, China",China
Microsoft_LightGBM,Laurae2,,None
Microsoft_LightGBM,chivee,Beijing,China
Microsoft_LightGBM,henry0312,"Tokyo, Japan",Japan
Microsoft_LightGBM,zyxue,Los Angeles,United States
Microsoft_LightGBM,btrotta,"Melbourne, Australia",Australia
Microsoft_LightGBM,shiyu1994,,None
Microsoft_LightGBM,jmoralez,México,Mexico
Microsoft_LightGBM,imatiach-msft,"Cambridge, MA",United States
Microsoft_LightGBM,xuehui1991,Beijing,China
Microsoft_LightGBM,AlbertoEAF,,None
Microsoft_LightGBM,huanzhang12,"Pittsburgh, PA",United States
Microsoft_LightGBM,cyfdecyf,"Shanghai, China",China
Microsoft_LightGBM,david-cortes,,None
Microsoft_LightGBM,cbecker,,None
Microsoft_LightGBM,ffineis,Chicago,United States
Microsoft_LightGBM,zhangyafeikimi,"Guangzhou, Guangdong, China",China
Microsoft_LightGBM,yanyachen,,None
Microsoft_LightGBM,mjmckp,,None
Microsoft_LightGBM,Allardvm,"Utrecht, The Netherlands",Netherlands
Microsoft_LightGBM,kant,Planet Earth...,None
Microsoft_LightGBM,NovusEdge,,None
Microsoft_LightGBM,thomasjpfan,New York City,United States
Microsoft_LightGBM,nabokovas,"Moscow, Russia",Russia
Microsoft_LightGBM,olofer,,None
Microsoft_LightGBM,remcob-gr,,None
Microsoft_LightGBM,sayantan1410,Kalyani ,India
Microsoft_LightGBM,ClimbsRocks,Oakland,United States
Microsoft_LightGBM,akshitadixit,,None
Microsoft_LightGBM,zkurtz,United States,United States
Microsoft_LightGBM,sbruch,,None
Microsoft_LightGBM,Tony-Y,,None
Microsoft_LightGBM,zenggyu,,None
Microsoft_LightGBM,CharlesAuguste,,None
Microsoft_LightGBM,ChipKerchner,,None
Microsoft_LightGBM,JoanFM,"Barcelona, Spain",Spain
Microsoft_LightGBM,mlisovyi,,None
Microsoft_LightGBM,philip-khor,Malaysia,Malaysia
Microsoft_LightGBM,shuttie,"Berlin, Germany",Germany
Microsoft_LightGBM,slundberg,"Seattle, WA",United States
Microsoft_LightGBM,hzy46,Shanghai,China
Microsoft_LightGBM,ashok-ponnuswami-msft,,None
Microsoft_LightGBM,matsuken92,"Tokyo, Japan",Japan
Microsoft_LightGBM,rgranvil,,None
Microsoft_LightGBM,qrqpjxq,beijing china,China
Microsoft_LightGBM,a-wozniakowski,,None
Microsoft_LightGBM,dmitryikh,"Cyprus, Limassol",Cyprus
Microsoft_LightGBM,hayesall,"Bloomington, IN, USA",United States
Microsoft_LightGBM,bfgray3,Philadelphia,United States
Microsoft_LightGBM,ChenZhiyong,,None
Microsoft_LightGBM,Crissman,Japan,Japan
Microsoft_LightGBM,deddyjobson,,None
Microsoft_LightGBM,drewmiller,London,United Kingdom
Microsoft_LightGBM,fujii,"Tokyo, JAPAN",Japan
Microsoft_LightGBM,gramirezespinoza,Singapore,Singapore
Microsoft_LightGBM,greyhere,Nepal,Nepal
Microsoft_LightGBM,morenoh149,"New York, NY",United States
Microsoft_LightGBM,jtilly,,None
Microsoft_LightGBM,JayveeHe,Shanghai,China
Microsoft_LightGBM,lcsdavid,Lyon,France
Microsoft_LightGBM,mayer79,,None
Microsoft_LightGBM,miguelgfierro,"Mars, the planet inhabited only by robots",None
Microsoft_LightGBM,hcho3,"Los Angeles, CA, USA",United States
Microsoft_LightGBM,PPACI,Luxembourg,Luxembourg
Microsoft_LightGBM,qingyun-wu,,None
Microsoft_LightGBM,rakki-18,,None
Microsoft_LightGBM,RobinDong,"Beijing, China",China
Microsoft_LightGBM,sagnik1511,"Jalpaiguri ,INDIA",United States
Microsoft_LightGBM,lancifollia,South Korea,South Korea
Microsoft_LightGBM,WestonKing-Leatham,Maryland,United States
Microsoft_LightGBM,fulldecent,Philadelphia USA,United States
Microsoft_LightGBM,yuyuz,,None
Microsoft_LightGBM,htgeis,,None
Microsoft_LightGBM,i3v,,None
Microsoft_LightGBM,SfinxCZ,,None
Microsoft_LightGBM,rmhasan,"Mountain View, CA",United States
Microsoft_LightGBM,aakarshg,"New York, NY",United States
Microsoft_LightGBM,ADJA,,None
Microsoft_LightGBM,iadi7ya,India,United States
Microsoft_LightGBM,AidanCooper,"London, UK",United Kingdom
Microsoft_LightGBM,alberthkcheng,,None
Microsoft_LightGBM,awalker89,Sydney,Australia
Microsoft_LightGBM,pushkyn,Russia,Russia
Microsoft_LightGBM,asford,"Seattle, WA",United States
Microsoft_LightGBM,alexander-rakhlin,,None
Microsoft_LightGBM,cxz,,None
Microsoft_LightGBM,amanjha8100,India,United States
Microsoft_LightGBM,ankane,"San Francisco, CA",United States
Microsoft_LightGBM,az0,,None
Microsoft_LightGBM,melentye,,None
Microsoft_LightGBM,AngelikaAntsmae,,None
Microsoft_LightGBM,AnshuTrivedi,"Delhi NCR , India",India
Microsoft_LightGBM,sinAshish,IIT Roorkee,India
Microsoft_LightGBM,aecio,"Brooklyn, NY",United States
Microsoft_LightGBM,bsergean,Redwood City,United States
Microsoft_LightGBM,limexp,,None
Microsoft_LightGBM,BrettMontague,"Calgary, Alberta",Canada
sysbio-curie_PhysiBoSS,gletort,,None
sysbio-curie_PhysiBoSS,ArnauMontagud,"Barcelona, Spain",Spain
sysbio-curie_PhysiBoSS,vincent-noel,"Paris, France",France
sysbio-curie_PhysiBoSS,luissv7,"Gainesville,Florida",United States
yunwilliamyu_opal,yunwilliamyu,"Toronto, Ontario, Canada",Canada
baderzone_biopartsdb,eascher,,None
baderzone_biopartsdb,biopartsapps,,None
baderzone_biopartsdb,KunYang99,,None
RUBi-ZA_MODE-TASK,michaelglenister,,None
RUBi-ZA_MODE-TASK,nizamibilal,"Budapest, Hungary",Hungary
RUBi-ZA_MODE-TASK,oliserand,"Grahamstown, South Africa",South Africa
lelaboratoire_npdr-paper,trang1618,"Philadelphia, PA",United States
HFooladi_Self_Organization,HFooladi,,None
elkebir-group_SPhyR,melkebir,"Urbana, IL",United States
Shen-Lab_Drug-Combo-Generator,armanihm,"College Station, TX",United States
Shen-Lab_Drug-Combo-Generator,mostafakarimi71,"Redmond, WA, 98052.",United States
Shen-Lab_Drug-Combo-Generator,Shen-Lab,,None
ccsb-scripps_ADCP,garyzhang91,,None
ccsb-scripps_ADCP,michelsanner,,None
optimusmoose_JAMSS,optimusmoose,,None
voges_calq,voges,,None
voges_calq,MueFab,Hannover,Germany
voges_calq,baumflo,,None
voges_calq,mikelhernaez,"Urbana, IL, USA",United States
biobakery_homebrew-biobakery,ljmciver,,None
biobakery_homebrew-biobakery,huttenhower-lab,,None
biobakery_homebrew-biobakery,chuttenh,,None
biobakery_homebrew-biobakery,schwager-hsph,,None
Martinsos_edlib,Martinsos,Croatia,Croatia
Martinsos_edlib,SpaceIm,"Toulouse, France",France
Martinsos_edlib,SoapZA,"Basel, Switzerland",Switzerland
Martinsos_edlib,rvaser,Singapore,Singapore
Martinsos_edlib,evanbiederstedt,,None
Martinsos_edlib,remz1337,,None
Martinsos_edlib,cdunn2001,Seattle,United States
Martinsos_edlib,drmorr0,,None
Martinsos_edlib,jbaiter,"Munich, Germany",Germany
Martinsos_edlib,cjw85,,None
BilkentCompGen_tardis,calkan,"Ankara, Turkey",Turkey
BilkentCompGen_tardis,asylvz,Turkey,Turkey
BilkentCompGen_tardis,canfirtina,Zürich,Mexico
jts_sga,jts,"Toronto, Canada",Canada
jts_sga,avilella,"Cambridge, UK",United Kingdom
jts_sga,travc,"Vero Beach, FL",United States
jts_sga,pradosj,Switzerland,Switzerland
jts_sga,ljdursi,Toronto,Canada
jts_sga,sjackman,"Vancouver, Canada",Canada
jts_sga,deltadev,,None
jts_sga,mateidavid,Toronto,Canada
jts_sga,mh11,,None
jts_sga,mr-c,"Berlin, Germany",Germany
jts_sga,milt0n,,None
jts_sga,drio,Planet Earth,None
jts_sga,cihga39871,,None
jts_sga,kastman,"WI, USA",United States
jts_sga,idot,,None
jts_sga,jakevdp,Oakland CA,United States
jts_sga,hyphaltip,Riverside,United States
jts_sga,luizirber,"Davis, CA",United States
jts_sga,peterhj,,None
jts_sga,mcshane,"Cambridge, UK",United Kingdom
jts_sga,MichaelHiller,"Dresden, Germany",Germany
HIITMetagenomics_dsm-framework,nvalimak,"Helsinki, Finland",Finland
biofuture_Ublastx_stageone,biofuture,HongKong,Hong Kong
biofuture_Ublastx_stageone,ETaSky,,None
n-mounier_bGWAS,n-mounier,Lausanne,Switzerland
zhanxw_rvtests,zhanxw,,None
zhanxw_rvtests,dajiangliu,,None
zhanxw_rvtests,bitdeli-chef,"San Francisco,CA",United States
zhanxw_rvtests,SteadyLight,,None
jordibart_easymodel,JordiBart,,None
nelsongil92_SAMMI,nelsongil92,,None
brossetti_ssasu,brossetti,"Oberlin, OH",United States
PacificBiosciences_pbccs,nlhepler,,None
PacificBiosciences_pbccs,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_pbccs,dalexander,,None
PacificBiosciences_pbccs,evolvedmicrobe,"San Francisco, CA",United States
PacificBiosciences_pbccs,pb-dseifert,"Basel, Switzerland",Switzerland
PacificBiosciences_pbccs,bnbowman,"Menlo Park, CA",United States
PacificBiosciences_pbccs,derekwbarnett,,None
PacificBiosciences_pbccs,mhsieh,"East Menlo Park, California, USA",United States
PacificBiosciences_pbccs,pezmaster31,,None
PacificBiosciences_pbccs,natechols,SF Bay Area,United States
PacificBiosciences_pbccs,pb-cdunn,"Menlo Park, CA",United States
PacificBiosciences_pbccs,mpsbpbi,,None
PacificBiosciences_pbccs,pbjd,,None
PacificBiosciences_pbccs,mp15,,None
PacificBiosciences_pbccs,ylipacbio,"1305 O'Brien Dr, Menlo Park",United States
burcakotlu_GLANET,burcakotlu,USA,United States
burcakotlu_GLANET,canfirtina,Zürich,Mexico
hagax8_drugtargetor,hagax8,London,United Kingdom
BlabOaklandU_PATS,BlabOaklandU,,None
mattmattmattmatt_VASP,mattmattmattmatt,Canberra,Australia
medvedevgroup_vargeno,bbsunchen,United States,United States
medvedevgroup_vargeno,pashadag,,None
chaoning_REMMA,chaoning,,None
XieConnect_SecureMA,XieConnect,"Mountain View, CA",United States
bonsai-team_matam,ppericard,"Lille, France",France
bonsai-team_matam,loic-couderc,,None
bonsai-team_matam,kbseah,Germany,Germany
bagrow_linkcomm,yy,"Bloomington, IN",United States
bagrow_linkcomm,bagrow,,None
bagrow_linkcomm,jg-you,USA,United States
djwooten_synergy,djwooten,,None
djwooten_synergy,genevievebo,Montréal,Montserrat
aeeckhou_shallowHRD,aeeckhou,Paris,France
Bhattacharya-Lab_QDeep,mzsau,,None
Bhattacharya-Lab_QDeep,Bhattacharya-Lab,"Blacksburg, VA",United States
ecogenomics_gtdbtk,aaronmussig,Australia,Australia
ecogenomics_gtdbtk,pchaumeil,,None
ecogenomics_gtdbtk,dparks1134,,None
ecogenomics_gtdbtk,6x16,,None
ecogenomics_gtdbtk,davidealbanese,Italia,Italy
ecogenomics_gtdbtk,moritzbuck,"Uppsala, Sweden",Sweden
ecogenomics_gtdbtk,NicolaiSoeborg,Denmark,Denmark
ecogenomics_gtdbtk,tr11-sanger,,None
B3rse_nessie,B3rse,"Boston, MA",United States
ninailieva_SMFS_clustering,ninailieva,,None
stamakro_SSP-LSDR,stamakro,,None
liujunfengtop_Episo,liujunfengtop,,None
allenv5_HiSCF,allenv5,,None
ODonnell-Lipidomics_LipidFinder,JAlvarezJarreta,,None
ODonnell-Lipidomics_LipidFinder,cjbrasher,,None
ODonnell-Lipidomics_LipidFinder,s-andrews,"Cambridge, UK",United Kingdom
mlr-org_mlrMBO,jakob-r,Berlin,Germany
mlr-org_mlrMBO,berndbischl,Germany,Germany
mlr-org_mlrMBO,jakobbossek,Germany,Germany
mlr-org_mlrMBO,danielhorn,,None
mlr-org_mlrMBO,mllg,Germany,Germany
mlr-org_mlrMBO,pat-s,"Zurich, CH",Switzerland
mlr-org_mlrMBO,KarinSchork,Bochum,Germany
mlr-org_mlrMBO,ja-thomas,Munich,Germany
mlr-org_mlrMBO,tobiaswagner,,None
mlr-org_mlrMBO,github-actions[bot],,None
mlr-org_mlrMBO,mb706,,None
mlr-org_mlrMBO,bklppr,,None
mlr-org_mlrMBO,surmann,,None
mlr-org_mlrMBO,katrinleinweber,Europe,None
mlr-org_mlrMBO,verenamayer,,None
AbeelLab_ptolemy,aysunrhn,"Delft, the Netherlands",Netherlands
AbeelLab_ptolemy,ansalaza,,None
AbeelLab_ptolemy,thomasabeel,,None
BlueBrain_NeuroMorphoVis,marwan-abdellah,"Lausanne, Switzerland",Switzerland
BlueBrain_NeuroMorphoVis,jplanasc,,None
BlueBrain_NeuroMorphoVis,orena1,,None
samtools_samtools,jmarshall,"Glasgow, Scotland",United Kingdom
samtools_samtools,jkbonfield,"Cambridge, UK",United Kingdom
samtools_samtools,pd3,,None
samtools_samtools,daviesrob,,None
